1025 CANAL ST,2019-04-30 00:00:00,,
4121 SAINT CLAUDE AVE,2019-04-30 00:00:00,,
9438 FORSHEY ST,2019-04-30 00:00:00,,
3320 KABEL DR,2019-04-30 00:00:00,,
2431 SAINT ANTHONY ST,2019-04-30 00:00:00,,
1403 WASHINGTON AVE,2019-05-01 00:00:00,,
2029 SIMON BOLIVAR AVE,2019-05-01 00:00:00,,
462 FLOOD ST,2019-05-01 00:00:00,,
3707 GENERAL DE GAULLE DR,2019-05-01 00:00:00,,
3040 CLOUET ST,2019-05-20 00:00:00,,
1300 MONTEGUT ST,2019-05-20 00:00:00,,
750 S JEFFERSON DAVIS PKWY,2019-05-20 00:00:00,,
3229 D'HEMECOURT ST,2019-05-20 00:00:00,,
924 BELLECASTLE ST,2019-05-20 00:00:00,,
5630 CLEMENTS DR,2019-05-21 00:00:00,,
7130 THORNLEY DR,2019-05-22 00:00:00,,
817 GORDON ST,2019-05-22 00:00:00,,
2701 DREUX AVE,2019-05-22 00:00:00,,
7441 CANAL BLVD,2019-05-22 00:00:00,,
4021 BEHRMAN HWY,2019-05-22 00:00:00,,
518 RIVER OAKS DR,2019-05-23 00:00:00,,
2737 TULANE AVE,2019-05-23 00:00:00,,
5316 MICHOUD BLVD,2019-05-23 00:00:00,,
3131 GENERAL TAYLOR ST,2019-05-24 00:00:00,,
6990 EDGEFIELD DR,2019-05-24 00:00:00,,
600 CHARTRES ST,2019-05-24 00:00:00,,
743 FELICITY ST,2019-05-24 00:00:00,,
13800 HAYNE BLVD,2019-05-25 00:00:00,,
1026 AMELIA ST,2019-05-25 00:00:00,,
1302 CALHOUN ST,2019-05-25 00:00:00,,
5141 ELYSIAN FIELDS AVE,2019-05-25 00:00:00,,
6148 CARLISLE CT,2019-05-25 00:00:00,,
926 N DUPRE ST,2019-05-25 00:00:00,,
5108 PAULINE DR,2019-05-21 00:00:00,,
200 BOURBON ST,2019-05-21 00:00:00,,
5245 PASTEUR BLVD,2019-05-21 00:00:00,,
500 S TELEMACHUS ST,2019-05-22 00:00:00,,
4819 N ROMAN ST,2019-05-22 00:00:00,,
4441 SAN GIORGIO ST,2019-05-22 00:00:00,,
14500 HAYNE BLVD,2019-05-22 00:00:00,,
3606 GENTILLY BLVD,2019-05-23 00:00:00,,
7241 LAKE BARRINGTON DR,2019-05-23 00:00:00,,
11901 N I-10 SERVICE RD,2019-05-23 00:00:00,,
210 BARONNE ST,2019-05-24 00:00:00,,
3621 WHITE OAK AVE,2019-05-24 00:00:00,,
1903 MAZANT ST,2019-05-25 00:00:00,,
7400 LAKESHORE DR,2019-05-25 00:00:00,,
2135 CATON ST,2019-05-25 00:00:00,,
4207 CANAL ST,2019-05-25 00:00:00,,
1804 MAGAZINE ST,2019-05-25 00:00:00,,
8630 SCOTTSDALE DR,2019-05-25 00:00:00,,
4100 STATE STREET DR,2019-05-25 00:00:00,,
6391 COLBERT ST,2019-05-25 00:00:00,,
4935 MANDEVILLE ST,2019-05-25 00:00:00,,
2730 N PRIEUR ST,2019-05-25 00:00:00,,
3611 SAINT FERDINAND ST,2019-05-25 00:00:00,,
7821 SANDPIPER DR,2019-05-25 00:00:00,,
1122 BROADWAY ST,2019-05-25 00:00:00,,
8108 EARHART BLVD,2019-05-21 00:00:00,,
874 PONTALBA ST,2019-05-21 00:00:00,,
7023 READ LN,2019-05-22 00:00:00,,
9010 TILFORD RD,2019-05-22 00:00:00,,
8410 HICKORY ST,2019-05-23 00:00:00,,
5633 HEMPSTEAD RD,2019-05-23 00:00:00,,
1609 ORETHA CASTLE HALEY BLVD,2019-05-23 00:00:00,,
2708 COLISEUM ST,2019-05-23 00:00:00,,
6371 COLBERT ST,2019-05-23 00:00:00,,
7210 READ BLVD,2019-05-23 00:00:00,,
1520 DELACHAISE ST,2019-05-24 00:00:00,,
3949 ELYSIAN FIELDS AVE,2019-05-24 00:00:00,,
1023 LEONTINE ST,2019-05-24 00:00:00,,
215 BOURBON ST,2019-05-25 00:00:00,,
1718 OLD PRIEUR ST,2019-05-25 00:00:00,,
2655 NEW YORK ST,2019-05-25 00:00:00,,
921 BELLECASTLE ST,2019-05-25 00:00:00,,
5811 BERKLEY DR,2019-05-25 00:00:00,,
11321 KING RICHARD DR,2019-05-25 00:00:00,,
4769 SHERWOOD DR,2019-05-25 00:00:00,,
800 CAMP ST,2019-05-25 00:00:00,,
4814 AMERICA ST,2019-05-25 00:00:00,,
4710 HICKERSON DR,2019-05-25 00:00:00,,
7220 ZIMPEL ST,2019-05-22 00:00:00,,
3332 HUNTLEE DR,2019-05-23 00:00:00,,
53 CYPRESS GROVE CT,2019-05-23 00:00:00,,
2816 S CLAIBORNE AVE,2019-05-23 00:00:00,,
9999 LAKE FOREST BLVD,2019-05-23 00:00:00,,
5243 TIMBER HAVEN LN,2019-05-24 00:00:00,,
3510 HOLIDAY DR,2019-05-24 00:00:00,,
6961 WHITMORE PL,2019-05-25 00:00:00,,
4525 FRERET ST,2019-05-25 00:00:00,,
919 LYONS ST,2019-05-25 00:00:00,,
3443 PARIS AVE,2019-05-26 00:00:00,,
2212 MAGAZINE ST,2019-05-26 00:00:00,,
5508 CANAL BLVD,2019-05-26 00:00:00,,
3 LA SALLE PL,2019-05-26 00:00:00,,
4400 S CLAIBORNE AVE,2019-05-26 00:00:00,,
1319 S SARATOGA ST,2019-05-26 00:00:00,,
7729 JEANNETTE ST,2019-05-26 00:00:00,,
504 DAVID ST,2019-05-26 00:00:00,,
3637 CLEVELAND AVE,2019-05-26 00:00:00,,
5931 BULLARD AVE,2019-05-26 00:00:00,,
3201 RUE PARC FONTAINE,2019-05-26 00:00:00,,
4201 INDUSTRIAL PKWY,2019-05-26 00:00:00,,
3635 PITTARI PL,2019-05-26 00:00:00,,
3141 GENTILLY BLVD,2019-05-26 00:00:00,,
4018 LAUREL ST,2019-05-26 00:00:00,,
5021 LAUREL ST,2019-05-23 00:00:00,,
1740 LEON C SIMON DR,2019-05-23 00:00:00,,
11021 WILLOWBRAE DR,2019-05-23 00:00:00,,
3011 CHIPPEWA ST,2019-05-23 00:00:00,,
2900 DICKENS DR,2019-05-23 00:00:00,,
1309 FELICITY ST,2019-05-24 00:00:00,,
4378 STATE STREET DR,2019-05-24 00:00:00,,
4059 TULANE AVE,2019-05-24 00:00:00,,
8606 MARKS ST,2019-05-24 00:00:00,,
1428 SAINT ROCH AVE,2019-05-24 00:00:00,,
6209 MCKENNA ST,2019-05-24 00:00:00,,
6930 COLBERT ST,2019-05-24 00:00:00,,
2540 REYNES ST,2019-05-24 00:00:00,,
5934 SAINT BERNARD AVE,2019-05-24 00:00:00,,
930 DUFOSSAT ST,2019-05-25 00:00:00,,
6131 CANAL BLVD,2019-05-25 00:00:00,,
4500 OLD GENTILLY RD,2019-05-26 00:00:00,,
7840 MEANS AVE,2019-05-26 00:00:00,,
6430 GENERAL HAIG ST,2019-05-26 00:00:00,,
1241 N GALVEZ ST,2019-05-26 00:00:00,,
1126 OCTAVIA ST,2019-05-26 00:00:00,,
7021 MORRISON RD,2019-05-26 00:00:00,,
4123 S PRIEUR ST,2019-05-26 00:00:00,,
3830 TALL PINES DR,2019-05-24 00:00:00,,
4426 MACARTHUR BLVD,2019-05-24 00:00:00,,
825 GIROD ST,2019-05-25 00:00:00,,
5101 MACARTHUR BLVD,2019-05-25 00:00:00,,
6374 ORLEANS AVE,2019-05-25 00:00:00,,
3918 GRAVIER ST,2019-05-26 00:00:00,,
4700 EASTVIEW DR,2019-05-26 00:00:00,,
1949 LAFAYETTE ST,2019-05-26 00:00:00,,
2410 TCHOUPITOULAS ST,2019-05-26 00:00:00,,
4501 LAFON DR,2019-05-26 00:00:00,,
4000 CADILLAC ST,2019-05-27 00:00:00,,
4909 PRYTANIA ST,2019-05-27 00:00:00,,
525 SAINT LOUIS ST,2019-05-27 00:00:00,,
6419 DERBYSHIRE DR,2019-05-27 00:00:00,,
1212 WEBSTER ST,2019-05-27 00:00:00,,
189 PINEWOOD CT,2019-05-27 00:00:00,,
1205 ST PHILIP ST,2019-05-27 00:00:00,,
126 WINTHROP PL,2019-05-27 00:00:00,,
1036 N RAMPART ST,2019-05-27 00:00:00,,
2428 SAINT PHILIP ST,2019-05-27 00:00:00,,
4800 CHEF MENTEUR HWY,2019-05-27 00:00:00,,
7708 EBBTIDE DR,2019-05-27 00:00:00,,
1330 EAGLE ST,2019-05-24 00:00:00,,
719 ELYSIAN FIELDS AVE,2019-05-25 00:00:00,,
5630 NEW ENGLAND DR,2019-05-25 00:00:00,,
4912 S GALVEZ ST,2019-05-25 00:00:00,,
1029 GOVERNOR NICHOLLS ST,2019-05-25 00:00:00,,
2527 PERDIDO ST,2019-05-25 00:00:00,,
1312 NEW YORK ST,2019-05-25 00:00:00,,
400 HARRISON AVE,2019-05-25 00:00:00,,
12247 WILLOW DR,2019-05-25 00:00:00,,
3401 SAINT CHARLES AVE,2019-05-25 00:00:00,,
1710 LEON C SIMON DR,2019-05-26 00:00:00,,
6080 GENERAL HAIG ST,2019-05-26 00:00:00,,
1 S LARK ST,2019-05-26 00:00:00,,
7014 CATINA ST,2019-05-26 00:00:00,,
4229 S PRIEUR ST,2019-05-26 00:00:00,,
400 MAGAZINE ST,2019-05-26 00:00:00,,
2045 BROADWAY,2019-05-26 00:00:00,,
1716 JOSEPHINE ST,2019-05-26 00:00:00,,
4603 S CARROLLTON AVE,2019-05-27 00:00:00,,
2601 VALENTINE CT,2019-05-27 00:00:00,,
941 VERRET ST,2019-05-27 00:00:00,,
3130 N ROCHEBLAVE ST,2019-05-27 00:00:00,,
2043 ALMONASTER AVE,2019-05-27 00:00:00,,
2234 DUMAINE ST,2019-05-25 00:00:00,,
7811 DORSETT DR,2019-05-25 00:00:00,,
5109 ANNUNCIATION ST,2019-05-26 00:00:00,,
3120 GENTILLY BLVD,2019-05-26 00:00:00,,
1507 EXPOSITION BLVD,2019-05-26 00:00:00,,
4301 CANAL ST,2019-05-26 00:00:00,,
1018 N JOHNSON ST,2019-05-27 00:00:00,,
221 N MIRO ST,2019-05-27 00:00:00,,
10123 SPRINGWOOD ST,2019-05-27 00:00:00,,
5114 PERRIER ST,2019-05-27 00:00:00,,
4321 MAGNOLIA ST,2019-05-27 00:00:00,,
4949 LAINE AVE,2019-05-28 00:00:00,,
1566 SHIRLEY DR,2019-05-28 00:00:00,,
401 POYDRAS ST,2019-05-28 00:00:00,,
4642 READ BLVD,2019-05-28 00:00:00,,
6860 COLBERT ST,2019-05-28 00:00:00,,
2238 OCTAVIA ST,2019-05-28 00:00:00,,
6308 SAINT CLAUDE AVE,2019-05-28 00:00:00,,
1037 SAUX LN,2019-05-28 00:00:00,,
840 TECHE ST,2019-04-28 00:00:00,,
5811 PARIS AVE,2019-04-28 00:00:00,,
5170 FOREST PARK LN,2019-04-28 00:00:00,,
5800 BULLARD AVE,2019-04-28 00:00:00,,
8548 MORRISON RD,2019-04-29 00:00:00,,
2615 PRENTISS AVE,2019-04-29 00:00:00,,
5846 LOUISVILLE ST,2019-04-29 00:00:00,,
3125 SAINT CLAUDE AVE,2019-05-01 00:00:00,,
6921 BOSTON DR,2019-05-01 00:00:00,,
6115 BELLAIRE DR,2019-05-01 00:00:00,,
4851 LENNOX BLVD,2019-05-01 00:00:00,,
3236 SABINE ST,2019-05-01 00:00:00,,
7908 MERCIER ST,2019-05-01 00:00:00,,
3111 SULLEN PL,2019-05-01 00:00:00,,
717 SAINT CHARLES AVE,2019-05-01 00:00:00,,
2236 SPAIN ST,2019-05-01 00:00:00,,
6510 MAUMUS AVE,2019-05-01 00:00:00,,
4301 POCHE CT W,2019-05-01 00:00:00,,
365 CANAL ST,2019-05-01 00:00:00,,
7111 QUEENSWAY DR,2019-04-27 00:00:00,,
2645 TOULOUSE ST,2019-04-29 00:00:00,,
1904 POYDRAS ST,2019-04-29 00:00:00,,
3605 S CARROLLTON AVE,2019-04-30 00:00:00,,
106 LARK ST,2019-04-30 00:00:00,,
5727 MACARTHUR BLVD,2019-05-01 00:00:00,,
6339 PROVIDENCE PL,2019-05-01 00:00:00,,
7000 WASHINGTON AVE,2019-05-02 00:00:00,,
2304 URSULINES AVE,2019-05-02 00:00:00,,
3552 MIMOSA CT,2019-05-02 00:00:00,,
4846 MAGAZINE ST,2019-05-02 00:00:00,,
4308 S GALVEZ ST,2019-05-02 00:00:00,,
2120 N ROMAN ST,2019-05-02 00:00:00,,
1839 GENTILLY BLVD,2019-05-02 00:00:00,,
7001 BUNDY RD,2019-05-02 00:00:00,,
1956 WILDAIR DR,2019-05-02 00:00:00,,
13900 WALES ST,2019-05-02 00:00:00,,
1900 REYNES ST,2019-05-02 00:00:00,,
8040 CHEF MENTEUR HWY,2019-05-02 00:00:00,,
1520 EAGLE ST,2019-05-02 00:00:00,,
3501 NEW ORLEANS ST,2019-05-02 00:00:00,,
2322 BIENVILLE ST,2019-05-02 00:00:00,,
851 FILMORE AVE,2019-05-02 00:00:00,,
1000 GIROD ST,2019-05-02 00:00:00,,
2616 SAINT ANN ST,2019-04-29 00:00:00,,
4337 BAUDIN ST,2019-04-29 00:00:00,,
4735 ROSALIA DR,2019-04-30 00:00:00,,
1565 N ROMAN ST,2019-04-30 00:00:00,,
4106 IRIS ST,2019-04-30 00:00:00,,
6650 COVENTRY ST,2019-04-30 00:00:00,,
6324 PATTON ST,2019-04-30 00:00:00,,
8601 LEAKE AVE,2019-05-02 00:00:00,,
8074 DRIFTWOOD DR,2019-05-02 00:00:00,,
2122 S CLAIBORNE AVE,2019-05-02 00:00:00,,
1410 SOCRATES ST,2019-05-03 00:00:00,,
3033 MAGAZINE ST,2019-05-03 00:00:00,,
2240 LAKESHORE DR,2019-05-03 00:00:00,,
1521 S CARROLLTON AVE,2019-05-03 00:00:00,,
5733 READ BLVD,2019-05-03 00:00:00,,
3557 INWOOD AVE,2019-05-03 00:00:00,,
8439 PALM ST,2019-05-03 00:00:00,,
7518 MALVERN DR,2019-05-03 00:00:00,,
5634 SUTTON PL,2019-05-03 00:00:00,,
4756 CHARLENE DR,2019-05-03 00:00:00,,
3114 PARIS AVE,2019-05-03 00:00:00,,
1660 SAINT THOMAS ST,2019-04-29 00:00:00,,
5108 SANDHURST DR,2019-04-29 00:00:00,,
618 JULIA ST,2019-04-29 00:00:00,,
6225 WALES ST,2019-04-30 00:00:00,,
2106 DUMAINE ST,2019-04-30 00:00:00,,
730 7TH ST,2019-04-30 00:00:00,,
2011 MEDIAMOLLE DR,2019-05-01 00:00:00,,
6100 SHETLAND DR,2019-05-01 00:00:00,,
1429 HENRY CLAY AVE,2019-05-01 00:00:00,,
4023 BEHRMAN PL,2019-05-01 00:00:00,,
207 N BROAD ST,2019-05-02 00:00:00,,
2407 GENERAL COLLINS AVE,2019-05-02 00:00:00,,
4534 GOOD DR,2019-05-02 00:00:00,,
6337 GENERAL HAIG ST,2019-05-03 00:00:00,,
2036 PRYTANIA ST,2019-05-03 00:00:00,,
4099 INDUSTRIAL PKWY,2019-05-03 00:00:00,,
2424 SAINT PHILIP ST,2019-05-03 00:00:00,,
500 PORT OF NEW ORLEANS PL,2019-05-03 00:00:00,,
2327 AUBRY ST,2019-05-04 00:00:00,,
730 S SCOTT ST,2019-05-04 00:00:00,,
1000 JEFFERSON AVE,2019-05-04 00:00:00,,
2512 SAINT ANN ST,2019-04-30 00:00:00,,
2651 POYDRAS ST,2019-04-30 00:00:00,,
2517 JACKSON AVE,2019-05-01 00:00:00,,
6623 COVENTRY ST,2019-05-01 00:00:00,,
2917 ESPLANADE AVE,2019-05-01 00:00:00,,
2637 WISTERIA ST,2019-05-01 00:00:00,,
3628 SOMERSET DR,2019-05-01 00:00:00,,
930 LOUISA ST,2019-05-02 00:00:00,,
5740 PEMBROOK DR,2019-05-02 00:00:00,,
3728 SOMERSET DR,2019-05-02 00:00:00,,
4711 SAINT ANTHONY AVE,2019-05-03 00:00:00,,
4950 CORSICA PL,2019-05-03 00:00:00,,
5274 WARRINGTON DR,2019-05-03 00:00:00,,
2441 N CLAIBORNE AVE,2019-05-03 00:00:00,,
818 METAIRIE RD,2019-05-03 00:00:00,,
53 NERON PL,2019-05-03 00:00:00,,
6400 MARSHAL FOCH ST,2019-05-03 00:00:00,,
7231 LAKE BARRINGTON DR,2019-05-03 00:00:00,,
9673 CHEF MENTEUR HWY,2019-05-04 00:00:00,,
4506 FRANCISCO VERRETT DR,2019-05-04 00:00:00,,
4767 MARIGNY ST,2019-05-04 00:00:00,,
5418 S MIRO ST,2019-05-04 00:00:00,,
1206 S LOPEZ ST,2019-05-04 00:00:00,,
5501 TULLIS DR,2019-05-01 00:00:00,,
830 BROOKLYN AVE,2019-05-01 00:00:00,,
5771 CROWDER BLVD,2019-05-01 00:00:00,,
2223 SAINT ANN ST,2019-05-01 00:00:00,,
2800 MAGAZINE ST,2019-05-02 00:00:00,,
2926 CANAL ST,2019-05-02 00:00:00,,
5451 CANAL BLVD,2019-05-02 00:00:00,,
2025 CAMP ST,2019-05-02 00:00:00,,
5872 OXFORD PL,2019-05-03 00:00:00,,
7800 TRAPIER AVE,2019-05-03 00:00:00,,
1218 MARAIS ST,2019-05-03 00:00:00,,
3600 HERALD ST,2019-05-03 00:00:00,,
8250 S I-10 SERVICE RD,2019-05-04 00:00:00,,
2015 LOMBARD ST,2019-05-04 00:00:00,,
5408 S JOHNSON ST,2019-05-04 00:00:00,,
1001 N SALCEDO ST,2019-05-04 00:00:00,,
8200 ZIMPEL ST,2019-05-04 00:00:00,,
3139 N TONTI ST,2019-05-04 00:00:00,,
2715 SAINT CHARLES AVE,2019-05-04 00:00:00,,
4343 ELYSIAN FIELDS AVE,2019-05-04 00:00:00,,
5201 CHAMBERLAIN DR,2019-05-04 00:00:00,,
3819 SAINT CLAUDE AVE,2019-05-04 00:00:00,,
704 S CARROLLTON AVE,2019-05-04 00:00:00,,
4150 GENERAL DE GAULLE DR,2019-05-01 00:00:00,,
500 N CORTEZ ST,2019-05-01 00:00:00,,
2503 PINE ST,2019-05-02 00:00:00,,
9237 PALM ST,2019-05-02 00:00:00,,
